datetime,Load_Type,Motor_and_Transformer_Load_kVarh
2021-04-12 18:00:00,Medium_Load,19.87
2021-04-12 19:00:00,Medium_Load,8.21
2021-04-12 20:00:00,Medium_Load,3.85
2021-04-12 21:00:00,Medium_Load,0.0
2021-04-12 22:00:00,Medium_Load,4.86
2021-04-12 23:00:00,Light_Load,5.51
2021-04-13 00:00:00,Light_Load,5.4
2021-04-13 01:00:00,Light_Load,5.04
2021-04-13 02:00:00,Light_Load,4.54
2021-04-13 03:00:00,Light_Load,4.68
2021-04-13 04:00:00,Light_Load,4.61
2021-04-13 05:00:00,Light_Load,4.97
2021-04-13 06:00:00,Light_Load,5.18
2021-04-13 07:00:00,Light_Load,6.48
2021-04-13 08:00:00,Light_Load,60.16
2021-04-13 09:00:00,Medium_Load,29.3
2021-04-13 10:00:00,Maximum_Load,34.13
2021-04-13 11:00:00,Maximum_Load,38.77
2021-04-13 12:00:00,Medium_Load,0.0
2021-04-13 13:00:00,Maximum_Load,26.28
2021-04-13 14:00:00,Maximum_Load,40.57
2021-04-13 15:00:00,Maximum_Load,29.16
2021-04-13 16:00:00,Maximum_Load,30.42
2021-04-13 17:00:00,Medium_Load,5.54
2021-04-13 18:00:00,Medium_Load,35.17
2021-04-13 19:00:00,Medium_Load,30.31
2021-04-13 20:00:00,Medium_Load,16.34
2021-04-13 21:00:00,Medium_Load,0.0
2021-04-13 22:00:00,Medium_Load,4.79
2021-04-13 23:00:00,Light_Load,4.68
2021-04-14 00:00:00,Light_Load,4.97
2021-04-14 01:00:00,Light_Load,5.0
2021-04-14 02:00:00,Light_Load,5.4
2021-04-14 03:00:00,Light_Load,4.57
2021-04-14 04:00:00,Light_Load,4.46
2021-04-14 05:00:00,Light_Load,4.93
2021-04-14 06:00:00,Light_Load,5.26
2021-04-14 07:00:00,Light_Load,4.07
2021-04-14 08:00:00,Light_Load,82.26
2021-04-14 09:00:00,Medium_Load,38.99
2021-04-14 10:00:00,Maximum_Load,26.86
2021-04-14 11:00:00,Maximum_Load,30.2
2021-04-14 12:00:00,Medium_Load,0.0
2021-04-14 13:00:00,Maximum_Load,42.37
2021-04-14 14:00:00,Maximum_Load,20.88
2021-04-14 15:00:00,Maximum_Load,42.88
2021-04-14 16:00:00,Maximum_Load,16.27
2021-04-14 17:00:00,Medium_Load,4.93
2021-04-14 18:00:00,Medium_Load,4.9
2021-04-14 19:00:00,Medium_Load,0.9
2021-04-14 20:00:00,Medium_Load,0.94
2021-04-14 21:00:00,Medium_Load,0.0
2021-04-14 22:00:00,Medium_Load,6.34
2021-04-14 23:00:00,Light_Load,5.87
2021-04-15 00:00:00,Light_Load,6.48
2021-04-15 01:00:00,Light_Load,4.86
2021-04-15 02:00:00,Light_Load,4.75
2021-04-15 03:00:00,Light_Load,4.28
2021-04-15 04:00:00,Light_Load,5.29
2021-04-15 05:00:00,Light_Load,7.06
2021-04-15 06:00:00,Light_Load,4.75
2021-04-15 07:00:00,Light_Load,6.05
2021-04-15 08:00:00,Light_Load,41.15
2021-04-15 09:00:00,Medium_Load,22.25
2021-04-15 10:00:00,Maximum_Load,12.31
2021-04-15 11:00:00,Maximum_Load,45.07
2021-04-15 12:00:00,Medium_Load,0.0
2021-04-15 13:00:00,Maximum_Load,24.23
2021-04-15 14:00:00,Maximum_Load,30.89
2021-04-15 15:00:00,Maximum_Load,19.73
2021-04-15 16:00:00,Maximum_Load,27.18
2021-04-15 17:00:00,Medium_Load,0.0
2021-04-15 18:00:00,Medium_Load,2.16
2021-04-15 19:00:00,Medium_Load,0.61
2021-04-15 20:00:00,Medium_Load,1.8
2021-04-15 21:00:00,Medium_Load,0.0
2021-04-15 22:00:00,Medium_Load,5.26
2021-04-15 23:00:00,Light_Load,3.38
2021-04-16 00:00:00,Light_Load,3.6
2021-04-16 01:00:00,Light_Load,3.71
2021-04-16 02:00:00,Light_Load,4.64
2021-04-16 03:00:00,Light_Load,4.1
2021-04-16 04:00:00,Light_Load,4.07
2021-04-16 05:00:00,Light_Load,4.57
2021-04-16 06:00:00,Light_Load,4.75
2021-04-16 07:00:00,Light_Load,4.28
2021-04-16 08:00:00,Light_Load,26.14
2021-04-16 09:00:00,Medium_Load,0.47
2021-04-16 10:00:00,Maximum_Load,0.65
2021-04-16 11:00:00,Maximum_Load,16.74
2021-04-16 12:00:00,Medium_Load,0.0
2021-04-16 13:00:00,Maximum_Load,0.72
2021-04-16 14:00:00,Maximum_Load,1.26
2021-04-16 15:00:00,Maximum_Load,1.58
2021-04-16 16:00:00,Maximum_Load,0.47
2021-04-16 17:00:00,Medium_Load,0.0
2021-04-16 18:00:00,Medium_Load,0.0
2021-04-16 19:00:00,Medium_Load,0.0
2021-04-16 20:00:00,Medium_Load,0.0
2021-04-16 21:00:00,Medium_Load,0.0
2021-04-16 22:00:00,Medium_Load,3.89
2021-04-16 23:00:00,Light_Load,3.2
2021-04-17 00:00:00,Light_Load,4.5
2021-04-17 01:00:00,Light_Load,3.85
2021-04-17 02:00:00,Light_Load,3.82
2021-04-17 03:00:00,Light_Load,4.0
2021-04-17 04:00:00,Light_Load,3.56
2021-04-17 05:00:00,Light_Load,4.14
2021-04-17 06:00:00,Light_Load,3.78
2021-04-17 07:00:00,Light_Load,3.85
2021-04-17 08:00:00,Light_Load,4.21
2021-04-17 09:00:00,Light_Load,0.0
2021-04-17 10:00:00,Light_Load,0.0
2021-04-17 11:00:00,Light_Load,0.0
2021-04-17 12:00:00,Light_Load,0.0
2021-04-17 13:00:00,Light_Load,0.0
2021-04-17 14:00:00,Light_Load,0.0
2021-04-17 15:00:00,Light_Load,0.0
2021-04-17 16:00:00,Light_Load,0.0
2021-04-17 17:00:00,Light_Load,0.0
2021-04-17 18:00:00,Light_Load,0.0
2021-04-17 19:00:00,Light_Load,0.0
2021-04-17 20:00:00,Light_Load,0.0
2021-04-17 21:00:00,Light_Load,0.0
2021-04-17 22:00:00,Light_Load,3.96
2021-04-17 23:00:00,Light_Load,3.85
2021-04-18 00:00:00,Light_Load,3.49
2021-04-18 01:00:00,Light_Load,3.85
2021-04-18 02:00:00,Light_Load,4.57
2021-04-18 03:00:00,Light_Load,3.92
2021-04-18 04:00:00,Light_Load,3.89
2021-04-18 05:00:00,Light_Load,3.67
2021-04-18 06:00:00,Light_Load,3.85
2021-04-18 07:00:00,Light_Load,4.9
2021-04-18 08:00:00,Light_Load,67.1
2021-04-18 09:00:00,Medium_Load,29.3
2021-04-18 10:00:00,Maximum_Load,34.42
2021-04-18 11:00:00,Maximum_Load,43.7
2021-04-18 12:00:00,Medium_Load,0.0
2021-04-18 13:00:00,Maximum_Load,25.34
2021-04-18 14:00:00,Maximum_Load,34.06
2021-04-18 15:00:00,Maximum_Load,36.07
2021-04-18 16:00:00,Maximum_Load,37.62
2021-04-18 17:00:00,Medium_Load,0.14
2021-04-18 18:00:00,Medium_Load,5.87
2021-04-18 19:00:00,Medium_Load,1.51
2021-04-18 20:00:00,Medium_Load,0.65
2021-04-18 21:00:00,Medium_Load,0.0
2021-04-18 22:00:00,Medium_Load,3.85
2021-04-18 23:00:00,Light_Load,3.74
2021-04-19 00:00:00,Light_Load,4.14
2021-04-19 01:00:00,Light_Load,4.32
2021-04-19 02:00:00,Light_Load,4.14
2021-04-19 03:00:00,Light_Load,3.92
2021-04-19 04:00:00,Light_Load,3.89
2021-04-19 05:00:00,Light_Load,4.32
2021-04-19 06:00:00,Light_Load,4.18
2021-04-19 07:00:00,Light_Load,4.93
2021-04-19 08:00:00,Light_Load,35.93
2021-04-19 09:00:00,Medium_Load,29.92
2021-04-19 10:00:00,Maximum_Load,19.69
2021-04-19 11:00:00,Maximum_Load,50.22
2021-04-19 12:00:00,Medium_Load,0.0
2021-04-19 13:00:00,Maximum_Load,43.34
2021-04-19 14:00:00,Maximum_Load,48.92
2021-04-19 15:00:00,Maximum_Load,38.41
2021-04-19 16:00:00,Maximum_Load,30.13
2021-04-19 17:00:00,Medium_Load,2.3
2021-04-19 18:00:00,Medium_Load,30.42
2021-04-19 19:00:00,Medium_Load,41.36
2021-04-19 20:00:00,Medium_Load,13.39
2021-04-19 21:00:00,Medium_Load,0.0
2021-04-19 22:00:00,Medium_Load,3.56
2021-04-19 23:00:00,Light_Load,3.49
2021-04-20 00:00:00,Light_Load,3.35
2021-04-20 01:00:00,Light_Load,3.42
2021-04-20 02:00:00,Light_Load,3.2
2021-04-20 03:00:00,Light_Load,3.13
2021-04-20 04:00:00,Light_Load,3.06
2021-04-20 05:00:00,Light_Load,3.38
2021-04-20 06:00:00,Light_Load,3.35
2021-04-20 07:00:00,Light_Load,3.02
2021-04-20 08:00:00,Light_Load,80.82
2021-04-20 09:00:00,Medium_Load,30.78
2021-04-20 10:00:00,Maximum_Load,33.05
2021-04-20 11:00:00,Maximum_Load,52.02
2021-04-20 12:00:00,Medium_Load,0.0
2021-04-20 13:00:00,Maximum_Load,29.77
2021-04-20 14:00:00,Maximum_Load,23.4
2021-04-20 15:00:00,Maximum_Load,27.54
2021-04-20 16:00:00,Maximum_Load,31.0
2021-04-20 17:00:00,Medium_Load,7.27
2021-04-20 18:00:00,Medium_Load,0.0
2021-04-20 19:00:00,Medium_Load,0.0
2021-04-20 20:00:00,Medium_Load,0.0
2021-04-20 21:00:00,Medium_Load,0.0
2021-04-20 22:00:00,Medium_Load,3.42
2021-04-20 23:00:00,Light_Load,3.24
2021-04-21 00:00:00,Light_Load,3.67
2021-04-21 01:00:00,Light_Load,4.18
2021-04-21 02:00:00,Light_Load,3.6
2021-04-21 03:00:00,Light_Load,3.56
2021-04-21 04:00:00,Light_Load,3.71
2021-04-21 05:00:00,Light_Load,4.28
2021-04-21 06:00:00,Light_Load,3.74
2021-04-21 07:00:00,Light_Load,4.93
2021-04-21 08:00:00,Light_Load,56.95
2021-04-21 09:00:00,Medium_Load,37.01
2021-04-21 10:00:00,Maximum_Load,37.94
2021-04-21 11:00:00,Maximum_Load,35.96
2021-04-21 12:00:00,Medium_Load,0.0
2021-04-21 13:00:00,Maximum_Load,31.5
2021-04-21 14:00:00,Maximum_Load,28.98
2021-04-21 15:00:00,Maximum_Load,25.31
2021-04-21 16:00:00,Maximum_Load,25.85
2021-04-21 17:00:00,Medium_Load,0.04
2021-04-21 18:00:00,Medium_Load,21.64
2021-04-21 19:00:00,Medium_Load,6.34
2021-04-21 20:00:00,Medium_Load,1.33
2021-04-21 21:00:00,Medium_Load,0.0
2021-04-21 22:00:00,Medium_Load,3.53
2021-04-21 23:00:00,Light_Load,3.2
2021-04-22 00:00:00,Light_Load,3.53
2021-04-22 01:00:00,Light_Load,4.18
2021-04-22 02:00:00,Light_Load,3.74
2021-04-22 03:00:00,Light_Load,3.67
2021-04-22 04:00:00,Light_Load,3.56
2021-04-22 05:00:00,Light_Load,3.74
2021-04-22 06:00:00,Light_Load,4.03
2021-04-22 07:00:00,Light_Load,3.56
2021-04-22 08:00:00,Light_Load,51.55
2021-04-22 09:00:00,Medium_Load,30.64
2021-04-22 10:00:00,Maximum_Load,21.53
2021-04-22 11:00:00,Maximum_Load,50.0
2021-04-22 12:00:00,Medium_Load,0.0
2021-04-22 13:00:00,Maximum_Load,31.32
2021-04-22 14:00:00,Maximum_Load,47.66
2021-04-22 15:00:00,Maximum_Load,29.92
2021-04-22 16:00:00,Maximum_Load,52.63
2021-04-22 17:00:00,Medium_Load,5.83
2021-04-22 18:00:00,Medium_Load,25.16
2021-04-22 19:00:00,Medium_Load,4.14
2021-04-22 20:00:00,Medium_Load,0.0
2021-04-22 21:00:00,Medium_Load,0.0
2021-04-22 22:00:00,Medium_Load,4.46
2021-04-22 23:00:00,Light_Load,3.17
2021-04-23 00:00:00,Light_Load,3.1
2021-04-23 01:00:00,Light_Load,3.2
2021-04-23 02:00:00,Light_Load,3.56
2021-04-23 03:00:00,Light_Load,3.92
2021-04-23 04:00:00,Light_Load,3.56
2021-04-23 05:00:00,Light_Load,3.82
2021-04-23 06:00:00,Light_Load,3.71
2021-04-23 07:00:00,Light_Load,3.82
2021-04-23 08:00:00,Light_Load,25.06
2021-04-23 09:00:00,Medium_Load,3.13
2021-04-23 10:00:00,Maximum_Load,10.22
2021-04-23 11:00:00,Maximum_Load,28.3
2021-04-23 12:00:00,Medium_Load,0.0
2021-04-23 13:00:00,Maximum_Load,7.24
2021-04-23 14:00:00,Maximum_Load,1.4
2021-04-23 15:00:00,Maximum_Load,13.21
2021-04-23 16:00:00,Maximum_Load,1.3
2021-04-23 17:00:00,Medium_Load,0.0
2021-04-23 18:00:00,Medium_Load,0.0
2021-04-23 19:00:00,Medium_Load,0.0
2021-04-23 20:00:00,Medium_Load,0.0
2021-04-23 21:00:00,Medium_Load,0.0
2021-04-23 22:00:00,Medium_Load,4.25
2021-04-23 23:00:00,Light_Load,4.03
2021-04-24 00:00:00,Light_Load,4.0
2021-04-24 01:00:00,Light_Load,4.14
2021-04-24 02:00:00,Light_Load,3.96
2021-04-24 03:00:00,Light_Load,4.32
2021-04-24 04:00:00,Light_Load,4.57
2021-04-24 05:00:00,Light_Load,4.46
2021-04-24 06:00:00,Light_Load,4.5
2021-04-24 07:00:00,Light_Load,4.36
2021-04-24 08:00:00,Light_Load,29.7
2021-04-24 09:00:00,Medium_Load,1.3
2021-04-24 10:00:00,Maximum_Load,1.08
2021-04-24 11:00:00,Maximum_Load,16.85
2021-04-24 12:00:00,Medium_Load,0.0
2021-04-24 13:00:00,Maximum_Load,0.94
2021-04-24 14:00:00,Maximum_Load,1.01
2021-04-24 15:00:00,Maximum_Load,0.94
2021-04-24 16:00:00,Maximum_Load,1.19
2021-04-24 17:00:00,Medium_Load,0.0
2021-04-24 18:00:00,Medium_Load,0.0
2021-04-24 19:00:00,Medium_Load,0.0
2021-04-24 20:00:00,Medium_Load,0.0
2021-04-24 21:00:00,Medium_Load,0.0
2021-04-24 22:00:00,Medium_Load,4.57
2021-04-24 23:00:00,Light_Load,4.32
2021-04-25 00:00:00,Light_Load,4.39
2021-04-25 01:00:00,Light_Load,4.28
2021-04-25 02:00:00,Light_Load,4.43
2021-04-25 03:00:00,Light_Load,4.25
2021-04-25 04:00:00,Light_Load,3.96
2021-04-25 05:00:00,Light_Load,5.08
2021-04-25 06:00:00,Light_Load,4.07
2021-04-25 07:00:00,Light_Load,4.9
2021-04-25 08:00:00,Light_Load,56.38
2021-04-25 09:00:00,Medium_Load,25.63
2021-04-25 10:00:00,Maximum_Load,27.0
2021-04-25 11:00:00,Maximum_Load,45.54
2021-04-25 12:00:00,Medium_Load,0.0
2021-04-25 13:00:00,Maximum_Load,18.11
2021-04-25 14:00:00,Maximum_Load,13.25
2021-04-25 15:00:00,Maximum_Load,9.11
2021-04-25 16:00:00,Maximum_Load,22.43
2021-04-25 17:00:00,Medium_Load,0.0
2021-04-25 18:00:00,Medium_Load,6.48
2021-04-25 19:00:00,Medium_Load,0.83
2021-04-25 20:00:00,Medium_Load,0.72
2021-04-25 21:00:00,Medium_Load,0.0
2021-04-25 22:00:00,Medium_Load,4.07
2021-04-25 23:00:00,Light_Load,3.78
2021-04-26 00:00:00,Light_Load,4.14
2021-04-26 01:00:00,Light_Load,4.57
2021-04-26 02:00:00,Light_Load,4.39
2021-04-26 03:00:00,Light_Load,4.36
2021-04-26 04:00:00,Light_Load,3.82
2021-04-26 05:00:00,Light_Load,4.5
2021-04-26 06:00:00,Light_Load,4.0
2021-04-26 07:00:00,Light_Load,4.82
2021-04-26 08:00:00,Light_Load,51.3
2021-04-26 09:00:00,Medium_Load,17.5
2021-04-26 10:00:00,Maximum_Load,8.32
2021-04-26 11:00:00,Maximum_Load,35.57
2021-04-26 12:00:00,Medium_Load,0.0
2021-04-26 13:00:00,Maximum_Load,20.7
2021-04-26 14:00:00,Maximum_Load,11.41
2021-04-26 15:00:00,Maximum_Load,24.01
2021-04-26 16:00:00,Maximum_Load,27.97
2021-04-26 17:00:00,Medium_Load,0.36
2021-04-26 18:00:00,Medium_Load,23.94
2021-04-26 19:00:00,Medium_Load,14.0
2021-04-26 20:00:00,Medium_Load,11.16
2021-04-26 21:00:00,Medium_Load,0.0
2021-04-26 22:00:00,Medium_Load,3.67
2021-04-26 23:00:00,Light_Load,3.42
2021-04-27 00:00:00,Light_Load,3.35
2021-04-27 01:00:00,Light_Load,3.31
2021-04-27 02:00:00,Light_Load,4.0
2021-04-27 03:00:00,Light_Load,3.38
2021-04-27 04:00:00,Light_Load,3.71
2021-04-27 05:00:00,Light_Load,4.03
2021-04-27 06:00:00,Light_Load,4.18
2021-04-27 07:00:00,Light_Load,3.71
2021-04-27 08:00:00,Light_Load,69.37
2021-04-27 09:00:00,Medium_Load,34.02
2021-04-27 10:00:00,Maximum_Load,18.5
2021-04-27 11:00:00,Maximum_Load,30.2
2021-04-27 12:00:00,Medium_Load,0.0
2021-04-27 13:00:00,Maximum_Load,18.83
2021-04-27 14:00:00,Maximum_Load,26.93
2021-04-27 15:00:00,Maximum_Load,19.01
2021-04-27 16:00:00,Maximum_Load,57.35
2021-04-27 17:00:00,Medium_Load,33.08
2021-04-27 18:00:00,Medium_Load,8.68
2021-04-27 19:00:00,Medium_Load,26.78
2021-04-27 20:00:00,Medium_Load,5.94
2021-04-27 21:00:00,Medium_Load,0.0
2021-04-27 22:00:00,Medium_Load,3.82
2021-04-27 23:00:00,Light_Load,3.56
2021-04-28 00:00:00,Light_Load,3.96
2021-04-28 01:00:00,Light_Load,4.32
2021-04-28 02:00:00,Light_Load,4.32
2021-04-28 03:00:00,Light_Load,4.39
2021-04-28 04:00:00,Light_Load,4.32
2021-04-28 05:00:00,Light_Load,4.72
2021-04-28 06:00:00,Light_Load,4.32
2021-04-28 07:00:00,Light_Load,5.0
2021-04-28 08:00:00,Light_Load,81.18
2021-04-28 09:00:00,Medium_Load,45.61
2021-04-28 10:00:00,Maximum_Load,52.34
2021-04-28 11:00:00,Maximum_Load,40.18
2021-04-28 12:00:00,Medium_Load,0.0
2021-04-28 13:00:00,Maximum_Load,26.42
2021-04-28 14:00:00,Maximum_Load,11.27
2021-04-28 15:00:00,Maximum_Load,20.23
2021-04-28 16:00:00,Maximum_Load,47.92
2021-04-28 17:00:00,Medium_Load,13.5
2021-04-28 18:00:00,Medium_Load,42.48
2021-04-28 19:00:00,Medium_Load,43.78
2021-04-28 20:00:00,Medium_Load,12.71
2021-04-28 21:00:00,Medium_Load,0.0
2021-04-28 22:00:00,Medium_Load,3.24
2021-04-28 23:00:00,Light_Load,2.81
2021-04-29 00:00:00,Light_Load,3.28
2021-04-29 01:00:00,Light_Load,4.72
2021-04-29 02:00:00,Light_Load,3.2
2021-04-29 03:00:00,Light_Load,3.28
2021-04-29 04:00:00,Light_Load,3.53
2021-04-29 05:00:00,Light_Load,4.03
2021-04-29 06:00:00,Light_Load,3.85
2021-04-29 07:00:00,Light_Load,3.42
2021-04-29 08:00:00,Light_Load,52.67
2021-04-29 09:00:00,Medium_Load,5.08
2021-04-29 10:00:00,Maximum_Load,15.23
2021-04-29 11:00:00,Maximum_Load,29.05
2021-04-29 12:00:00,Medium_Load,0.0
2021-04-29 13:00:00,Maximum_Load,23.83
2021-04-29 14:00:00,Maximum_Load,53.71
2021-04-29 15:00:00,Maximum_Load,31.75
2021-04-29 16:00:00,Maximum_Load,50.87
2021-04-29 17:00:00,Medium_Load,0.0
2021-04-29 18:00:00,Medium_Load,40.0
2021-04-29 19:00:00,Medium_Load,35.14
2021-04-29 20:00:00,Medium_Load,19.12
2021-04-29 21:00:00,Medium_Load,0.0
2021-04-29 22:00:00,Medium_Load,3.13
2021-04-29 23:00:00,Light_Load,3.02
2021-04-30 00:00:00,Light_Load,3.13
2021-04-30 01:00:00,Light_Load,3.1
2021-04-30 02:00:00,Light_Load,3.06
2021-04-30 03:00:00,Light_Load,3.02
2021-04-30 04:00:00,Light_Load,3.02
2021-04-30 05:00:00,Light_Load,3.38
2021-04-30 06:00:00,Light_Load,3.67
2021-04-30 07:00:00,Light_Load,3.56
2021-04-30 08:00:00,Light_Load,24.95
2021-04-30 09:00:00,Medium_Load,3.35
2021-04-30 10:00:00,Maximum_Load,4.18
2021-04-30 11:00:00,Maximum_Load,12.42
2021-04-30 12:00:00,Medium_Load,0.0
2021-04-30 13:00:00,Maximum_Load,2.45
2021-04-30 14:00:00,Maximum_Load,0.18
2021-04-30 15:00:00,Maximum_Load,0.0
2021-04-30 16:00:00,Maximum_Load,0.0
2021-04-30 17:00:00,Medium_Load,0.0
2021-04-30 18:00:00,Medium_Load,0.0
2021-04-30 19:00:00,Medium_Load,0.0
2021-04-30 20:00:00,Medium_Load,0.0
2021-04-30 21:00:00,Medium_Load,0.0
2021-04-30 22:00:00,Medium_Load,3.42
2021-04-30 23:00:00,Light_Load,3.17
2021-05-01 00:00:00,Light_Load,3.6
2021-05-01 01:00:00,Light_Load,3.38
2021-05-01 02:00:00,Light_Load,3.64
2021-05-01 03:00:00,Light_Load,4.18
2021-05-01 04:00:00,Light_Load,3.6
2021-05-01 05:00:00,Light_Load,3.78
2021-05-01 06:00:00,Light_Load,3.78
2021-05-01 07:00:00,Light_Load,4.54
2021-05-01 08:00:00,Light_Load,3.6
2021-05-01 09:00:00,Light_Load,0.0
2021-05-01 10:00:00,Light_Load,0.0
2021-05-01 11:00:00,Light_Load,0.0
2021-05-01 12:00:00,Light_Load,0.0
2021-05-01 13:00:00,Light_Load,0.0
2021-05-01 14:00:00,Light_Load,0.0
2021-05-01 15:00:00,Light_Load,0.0
2021-05-01 16:00:00,Light_Load,0.0
2021-05-01 17:00:00,Light_Load,0.0
2021-05-01 18:00:00,Light_Load,0.0
2021-05-01 19:00:00,Light_Load,0.0
2021-05-01 20:00:00,Light_Load,0.0
2021-05-01 21:00:00,Light_Load,0.0
2021-05-01 22:00:00,Light_Load,4.86
2021-05-01 23:00:00,Light_Load,4.21
2021-05-02 00:00:00,Light_Load,4.57
2021-05-02 01:00:00,Light_Load,4.21
2021-05-02 02:00:00,Light_Load,4.79
2021-05-02 03:00:00,Light_Load,4.39
2021-05-02 04:00:00,Light_Load,4.36
2021-05-02 05:00:00,Light_Load,4.36
2021-05-02 06:00:00,Light_Load,4.14
2021-05-02 07:00:00,Light_Load,8.53
2021-05-02 08:00:00,Light_Load,63.5
2021-05-02 09:00:00,Medium_Load,39.13
2021-05-02 10:00:00,Maximum_Load,17.64
2021-05-02 11:00:00,Maximum_Load,47.56
2021-05-02 12:00:00,Medium_Load,0.0
2021-05-02 13:00:00,Maximum_Load,22.5
2021-05-02 14:00:00,Maximum_Load,43.63
2021-05-02 15:00:00,Maximum_Load,34.13
2021-05-02 16:00:00,Maximum_Load,25.38
2021-05-02 17:00:00,Medium_Load,18.14
2021-05-02 18:00:00,Medium_Load,0.0
2021-05-02 19:00:00,Medium_Load,0.0
2021-05-02 20:00:00,Medium_Load,0.0
2021-05-02 21:00:00,Medium_Load,0.0
2021-05-02 22:00:00,Medium_Load,4.18
2021-05-02 23:00:00,Light_Load,4.0
2021-05-03 00:00:00,Light_Load,4.32
2021-05-03 01:00:00,Light_Load,4.39
2021-05-03 02:00:00,Light_Load,4.25
2021-05-03 03:00:00,Light_Load,4.46
2021-05-03 04:00:00,Light_Load,4.25
2021-05-03 05:00:00,Light_Load,4.57
2021-05-03 06:00:00,Light_Load,4.64
2021-05-03 07:00:00,Light_Load,4.46
2021-05-03 08:00:00,Light_Load,4.1
2021-05-03 09:00:00,Light_Load,0.0
2021-05-03 10:00:00,Light_Load,0.0
2021-05-03 11:00:00,Light_Load,0.0
2021-05-03 12:00:00,Light_Load,0.0
2021-05-03 13:00:00,Light_Load,0.0
2021-05-03 14:00:00,Light_Load,0.0
2021-05-03 15:00:00,Light_Load,0.0
2021-05-03 16:00:00,Light_Load,0.0
2021-05-03 17:00:00,Light_Load,0.0
2021-05-03 18:00:00,Light_Load,0.0
2021-05-03 19:00:00,Light_Load,0.0
2021-05-03 20:00:00,Light_Load,0.0
2021-05-03 21:00:00,Light_Load,0.0
2021-05-03 22:00:00,Light_Load,4.72
2021-05-03 23:00:00,Light_Load,4.1
2021-05-04 00:00:00,Light_Load,4.18
2021-05-04 01:00:00,Light_Load,5.47
2021-05-04 02:00:00,Light_Load,4.28
2021-05-04 03:00:00,Light_Load,4.28
2021-05-04 04:00:00,Light_Load,4.25
2021-05-04 05:00:00,Light_Load,4.21
2021-05-04 06:00:00,Light_Load,4.64
2021-05-04 07:00:00,Light_Load,8.5
2021-05-04 08:00:00,Light_Load,85.5
2021-05-04 09:00:00,Medium_Load,47.77
2021-05-04 10:00:00,Maximum_Load,45.54
2021-05-04 11:00:00,Maximum_Load,59.54
2021-05-04 12:00:00,Medium_Load,0.0
2021-05-04 13:00:00,Maximum_Load,50.04
2021-05-04 14:00:00,Maximum_Load,46.62
2021-05-04 15:00:00,Maximum_Load,35.06
2021-05-04 16:00:00,Maximum_Load,44.28
2021-05-04 17:00:00,Medium_Load,0.0
2021-05-04 18:00:00,Medium_Load,33.12
2021-05-04 19:00:00,Medium_Load,31.14
2021-05-04 20:00:00,Medium_Load,16.78
2021-05-04 21:00:00,Medium_Load,0.0
2021-05-04 22:00:00,Medium_Load,4.97
2021-05-04 23:00:00,Light_Load,3.46
2021-05-05 00:00:00,Light_Load,3.85
2021-05-05 01:00:00,Light_Load,3.49
2021-05-05 02:00:00,Light_Load,3.82
2021-05-05 03:00:00,Light_Load,3.89
2021-05-05 04:00:00,Light_Load,3.96
2021-05-05 05:00:00,Light_Load,4.07
2021-05-05 06:00:00,Light_Load,4.32
2021-05-05 07:00:00,Light_Load,4.64
2021-05-05 08:00:00,Light_Load,73.76
2021-05-05 09:00:00,Medium_Load,29.66
2021-05-05 10:00:00,Maximum_Load,51.55
2021-05-05 11:00:00,Maximum_Load,70.16
2021-05-05 12:00:00,Medium_Load,0.0
2021-05-05 13:00:00,Maximum_Load,33.23
2021-05-05 14:00:00,Maximum_Load,42.19
2021-05-05 15:00:00,Maximum_Load,34.63
2021-05-05 16:00:00,Maximum_Load,49.79
2021-05-05 17:00:00,Medium_Load,1.51
2021-05-05 18:00:00,Medium_Load,25.06
2021-05-05 19:00:00,Medium_Load,38.7
2021-05-05 20:00:00,Medium_Load,8.39
2021-05-05 21:00:00,Medium_Load,0.0
2021-05-05 22:00:00,Medium_Load,3.6
2021-05-05 23:00:00,Light_Load,3.46
2021-05-06 00:00:00,Light_Load,3.74
2021-05-06 01:00:00,Light_Load,3.64
2021-05-06 02:00:00,Light_Load,3.42
2021-05-06 03:00:00,Light_Load,3.35
2021-05-06 04:00:00,Light_Load,3.74
2021-05-06 05:00:00,Light_Load,3.96
2021-05-06 06:00:00,Light_Load,4.14
2021-05-06 07:00:00,Light_Load,5.33
2021-05-06 08:00:00,Light_Load,70.78
2021-05-06 09:00:00,Medium_Load,33.44
2021-05-06 10:00:00,Maximum_Load,30.24
2021-05-06 11:00:00,Maximum_Load,37.55
2021-05-06 12:00:00,Medium_Load,0.0
2021-05-06 13:00:00,Maximum_Load,31.61
2021-05-06 14:00:00,Maximum_Load,32.11
2021-05-06 15:00:00,Maximum_Load,27.4
2021-05-06 16:00:00,Maximum_Load,28.87
2021-05-06 17:00:00,Medium_Load,37.98
2021-05-06 18:00:00,Medium_Load,0.0
2021-05-06 19:00:00,Medium_Load,0.0
2021-05-06 20:00:00,Medium_Load,0.0
2021-05-06 21:00:00,Medium_Load,0.0
2021-05-06 22:00:00,Medium_Load,4.03
2021-05-06 23:00:00,Light_Load,3.82
2021-05-07 00:00:00,Light_Load,6.12
2021-05-07 01:00:00,Light_Load,4.32
2021-05-07 02:00:00,Light_Load,4.1
2021-05-07 03:00:00,Light_Load,3.89
2021-05-07 04:00:00,Light_Load,3.74
2021-05-07 05:00:00,Light_Load,4.43
